"序列号","注册资本万","设立日期","企业类型","行业类别","经营范围","注册地址","企业状态","注册币种"
"6d1ea19f67ef8d15bf25","1000","2015-04-03","公司","研究和试验发展","物联网、云计算技术研发；集成电路设计；计算机系统设计与集成；计算机软硬件、商用密码产品、智能网络控制系统设备、安全防范设备的研发、销售；计算机技术服务、技术咨询、技术培训及技术进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡市新区菱湖大道200号中国传感网国际创新园D2-608","在业","人民币"
"4508274c06cdc6eec6c5","1000","2015-05-13","公司","电气机械和器材制造业","高、中、低压变频器、电力电子变压器、高性能电机驱动系统、变流器、光复逆变系统制造及技术服务；电力电子工程项目安装；变压器、电感器和整流器、其他输变电及控制设备、电力电子元器件、电子测量仪器、实验分析仪器制造；技术检验；技术咨询与服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡市新区菱湖大道180号-8-601","在业","人民币"
"fb776f800a09fadbc87a","1000","2015-05-25","公司","工程和技术研究和试验发展","水果、农产品、食品的保鲜技术研发；包装材料、化工新材料、化工产品（不含危险品）、针纺织品、电子产品、日用百货、橡胶制品、塑料制品、环保设备、纸制品、文教办公用品、五金产品、食品添加剂、计算机及配件、通用机械及配件、建筑材料、木制品、不锈钢制品的销售；饮料的研发、加工、销售；企业管理咨询、商务咨询、投资咨询（不含证券、期货）；设计、制作、代理、发布各类广告业务；图文设计制作；展览展示服务；大型活动组织服务、企业营销策划；网络技术服务、工业设计；货物运输代理；通信工程、智能化网络工程施工；计算机系统集成；电子计算机与电子信息技术、物联网技术开发、服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡新区天安智慧城1-1205","在业","人民币"
"be975d1c3de765ad4ad9","1000","2015-09-21","公司","其他商务服务业","文化艺术交流与策划；设计、制作、代理及发布国内各类广告业务；办公用品、影视设备、五金产品、百货、文体用品、建筑装修材料的销售；动漫画的设计和制作；网页设计制作；电脑动画技术、计算机及电子科技领域内的技术开发、技术转让、技术咨询、技术服务；数码图文设计、制作；卡通形象设计；传感器、电子产品、电子元件的研发、销售；展览展示，会务服务；计算机软硬件及网络设备的研发、生产、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡市新区震泽路18号无锡软件园双子座B栋303室","在业","人民币"
"ac1f21fb6d3ab5f26156","1000","2014-07-24","公司","研究和试验发展","节能环保产品、金属制品的研发、销售、技术服务；智能化系统、节能环保系统工程的设计、安装；合同能源管理；自营和代理各类商品及技术的进出口（国家限定公司经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡市新区菱湖大道200号中国传感网国际创新园B117","在业","人民币"
"ff0768b6fd90129952aa","1000","2010-02-10","公司","计算机、通信和其他电子设备制造业","存储设备、信息安全产品及相关产品开发、销售、集成、服务；计算机系统服务；数据处理；计算机维修；软件服务；电子计算机及其他电子设备设计、开发、销售、集成、服务；软件销售、技术开发、技术服务、技术咨询、技术转让、技术培训；自营各类商品和技术的进出口业务（国家限定公司经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡新区净慧东道77号-8-3-4","在业","人民币"
"40273ad55a3bd7d8eb7f","1000","2011-12-14","公司","市政道路工程建筑","市政工程、道路工程、土石方工程的施工；绿化、园林景观工程的施工；建筑保温、防腐工程的施工；房屋维修；房屋建筑工程的施工；水利水电工程施工总承包；机电工程施工总承包；水利水电机电安装工程专业承包。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡市新吴区金城东路333-26-6楼","在业","人民币"
"35cad4603d4ffb53524c","1000","2017-09-18","外商投资企业","制造业","传动装置、减震装置、联轴器等","无锡新区新洲路科技产业园93D-3号地块","在业","人民币"
"3fc2c6dc3f5aa68b9045","1000","2007-04-06","公司","包装装潢及其他印刷","许可经营项目：包装装潢印刷品印刷、其他印刷品印刷。一般经营项目：包装材料（不含危险品）、办公用品、文化体育用品（不含图书报刊和音像制品及电子出版物）、照相器材、计算机及辅助设备、五金交电、金属材料及制品、橡塑制品、普通机械设备、电子产品、化工产品及原料（不含危险品）、建筑装潢材料（不含油漆及涂料）、百货的销售；自营和代理各类商品及技术的 进出口业务（国家限定企业经营或禁止进出口的商品及技术除外。）","无锡市新区梅村梅西路101号4号","在业","人民币"
"c46bcab24102838daadc","1000","2007-10-19","公司","广告业","设计、制作、代理及发布国内各类广告业务；营销策划、企业形象设计、文化礼仪服务、展览展示服务、装饰装潢服务。","无锡新区菱湖大道111号无锡软件园鲸鱼座C507室","在业","人民币"
"094c484f414d9d9d9775","1000","2007-12-12","公司","仪器仪表制造业","传感器、光检测仪器、仪器仪表、电子产品、自动化设备、网络通信设备及配件的研发、生产、制造、销售；自营各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品技术除外）。（上述经营范围涉及行政许可的，经许可后方可经营；涉及专项审批的，经批准后方可经营）。","无锡市新区鸿山街道锡协路208号","在业","人民币"
"12eaed737ececc643afb","1000","2007-12-19","公司","节能技术推广服务","节能技术及产品的研发、生产与销售；合同能源管理；软件开发与销售；代理发展电信业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡市新吴区天山路8-708","在业","人民币"
"3b5bff6b748a355e1add","1000","2007-12-20","公司","液压和气压动力机械及元件制造","普通机械设备的研发；工装夹具的设计、制造、销售，精密模具的制造、销售；数控机床关键零部件的加工、制造、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡市新区南丰经济园B区H-04号","在业","人民币"
"99ae06113709970df271","1000","2009-07-16","公司","工程和技术研究和试验发展","电梯控制和驱动产品、配套件控制产品、电梯控制系统相关软件的开发、销售和技术服务；电梯安装、维修、改造；电梯部件销售；智能仓储设备的研发、销售和安装、维修服务；智能仓储控制系统相关软件的开发、销售和技术服务；自营和代理各类商品和技术的进出口（国家限定公司经营或禁止进出口的商品和技术除外）；物联网系统的研发、销售；计算机软件的开发、设计和销售；技术转让、技术咨询、技术服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","无锡新吴区行创四路89-2号201、202、301、302、401室","在业","人民币"
"9886fe1aad12aee617af","1000","1999-10-13","公司","仪器仪表制造业","自动化仪表及系统、分析仪器、测量仪器、光电元器件的制造与加工；光电仪器、夜视仪器、激光仪器、校正仪器、检测仪器、教学仪器、视听设备的设计与制造。技术开发、技术转让 。（上述经营范围涉及许可经营的，经许可后方可经营）","无锡新区科技产业园93号-B-2-3地块","在业","人民币"
